"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","edu","hispanic","race_1","race_2","race_3","race_4","race_5","race_6","race_6_TEXT","sex","income","state","age","reltrad","reltrad_14_TEXT","protestant_denom","protestant_denom_16_TEXT","baptist_church","baptist_church_11_TEXT","methodist_church","methodist_church_6_TEXT","nondenom_church","nondenom_church_6_TEXT","lutheran_church","lutheran_church_5_TEXT","presbyterian_church","presbyterian_church_7_TEXT","pentecostal_church","pentecostal_church_10_TEXT","episc_church","episc_church_5_TEXT","christian_church","christian_church_4_TEXT","congr_church","congr_church_4_TEXT","holiness_church","holiness_church_7_TEXT","reformed_church","reformed_church_3_TEXT","adventist_church","adventist_church_4_TEXT","catholic_church","catholic_church_6_TEXT","mormon_church","mormon_church_3_TEXT","orthodox_church","orthodox_church_7_TEXT","jewish_group_","jewish_group__5_TEXT","muslim","muslim_4_TEXT","buddhist","buddhist_4_TEXT","hindu","hindu_4_TEXT","ideology","partyid7_","Q146","Q51","Q52","Q119","Q92","Q93","Q94","Q95","Q104","Q104_DO_1","Q104_DO_2","Q104_DO_3","Q104_DO_4","Q106","Q106_DO_1","Q106_DO_2","Q106_DO_3","Q106_DO_4","Q105","Q105_DO_1","Q105_DO_2","Q105_DO_3","Q105_DO_4","Q165","Q57","Q56","Q121","Q69","Q72","Q73","Q74","Q75","Q76","Q70","Q71","Q77","Q78","Q79","Q80","Q81","Q82","Q83","Q84","Q85","Q86","Q87","Q88","Q89","Q90","Q136","Q157","Q155","Q137","Q148","Q138","Q150","Q151","Q152","Q153","Q166","commitment_Israel","proportion_Zionist","SC0","opp","QPMID","Q_TotalDuration","Q_RecaptchaScore","Q_BallotBoxStuffing","Q_RelevantIDFraudScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","transaction_id","SVID","region","reindex","gc","term","score_state","tg","pureSpectrumRedirectUrl","pureSpectrumSignatureValue","Countryfavorability_DO_Q93","Countryfavorability_DO_Q94","Countryfavorability_DO_Q92","Countryfavorability_DO_Q95","Countryfavorability_DO_Q91","Conflictknowledge_DO_Q103","Conflictknowledge_DO_Q104","Conflictknowledge_DO_Q106","Conflictknowledge_DO_Q105","Conflictknowledge_DO_Q165","PoliticalViews_DO_Q57","PoliticalViews_DO_Q56","PoliticalViews_DO_Q140","Treatments_DO_historic_religious","Treatments_DO_Q125","Treatments_DO_security_democracy","Treatments_DO_hr_double_standard","Treatments_DO_Q143","Treatments_DO_technology_leader","Treatments_DO_safety_persecution","Anti_IsraelSentiment_DO_Q72","Anti_IsraelSentiment_DO_Q147","Anti_IsraelSentiment_DO_Q69","Anti_IsraelSentiment_DO_Q76","Anti_IsraelSentiment_DO_Q75","Anti_IsraelSentiment_DO_Q74","Anti_IsraelSentiment_DO_Q73","ClassicAntisemitismIndex_DO_Q83","ClassicAntisemitismIndex_DO_Q82","ClassicAntisemitismIndex_DO_Q81","ClassicAntisemitismIndex_DO_Q80","ClassicAntisemitismIndex_DO_Q90","ClassicAntisemitismIndex_DO_Q79","ClassicAntisemitismIndex_DO_Q123","ClassicAntisemitismIndex_DO_Q78","ClassicAntisemitismIndex_DO_Q89","ClassicAntisemitismIndex_DO_Q77","ClassicAntisemitismIndex_DO_Q88","ClassicAntisemitismIndex_DO_Q87","ClassicAntisemitismIndex_DO_Q86","ClassicAntisemitismIndex_DO_Q85","ClassicAntisemitismIndex_DO_Q84","DVs_DO_Q136","DVs_DO_Q137","DVs_DO_Q148","DVs_DO_Q138","DVs_DO_Q155","DVs_DO_Q157","DVs_DO_Q142","JewishZionism_Pro_Israel_DO_Prompt","JewishZionism_Pro_Israel_DO_Q150","JewishZionism_Pro_Israel_DO_Q151","Non_JewishZionist_Pro_Israel_DO_Q152","Non_JewishZionist_Pro_Israel_DO_Q153","JewishAssociationTreatments_DO_Q149","JewishAssociationTreatments_DO_observant_Jew","JewishAssociationTreatments_DO_non_Evangelical","JewishAssociationTreatments_DO_zionist_christian","JewishAssociationTreatments_DO_Q166","JewishAssociationTreatments_DO_technically_Jew","JewishAssociationTreatments_DO_culturally_Jew","JewishAssociationQuestions_DO_commitment_Israel","JewishAssociationQuestions_DO_proportion_Zionist","pid","ideol","wts"
"11",2023-06-06 16:44:44,2023-06-06 16:49:49,0,"184.103.168.142",100,304,1,2023-06-06 16:49:50,"R_1f2WCT8mi820Kpn","","","","","33.4475","-112.0866","anonymous","EN",6,1,1,NA,NA,NA,NA,1,"Columbian",2,3,3,1,12,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,6,1,1,2,1,2,4,4,4,1,4,3,2,1,2,4,3,2,1,4,4,3,2,1,4,3,2,1,4,4,1,2,1,3,5,NA,3,2,2,1,2,3,1,4,3,3,3,3,3,1,1,2,3,1,2,2,NA,2,NA,3,1,2,NA,4,"Qual2515-0424-GenPop4K[ND]","17035","304","","","","","","30MSfvrd1G2mmSpHJnmPHi","15311673","west","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=30MSfvrd1G2mmSpHJnmPHi&ps_hash=6fc87f616bf74e7025f236af4a30457135d6487b","6fc87f616bf74e7025f236af4a30457135d6487b",3,5,2,4,1,1,3,2,4,5,2,3,1,NA,NA,NA,2,1,NA,NA,6,1,3,2,5,7,8,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,2,7,5,3,4,1,1,NA,2,NA,1,1,NA,2,NA,3,NA,NA,1,NA,"Republican","Moderate",1.09878590412022
"12",2023-06-06 16:43:37,2023-06-06 16:50:38,0,"216.107.164.86",100,420,1,2023-06-06 16:50:39,"R_1IiUUOGqDYfXYKh","","","","","39.5923","-88.5968","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",2,4,14,48,5,"",1,"",NA,"",NA,"",5,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,4,3,1,1,4,2,3,2,3,3,4,3,2,1,3,4,3,2,1,3,4,3,2,1,4,3,2,4,4,5,2,2,3,2,4,NA,2,2,3,3,3,3,2,3,3,3,4,3,3,2,2,3,3,2,2,3,3,NA,3,NA,1,3,NA,2,"Qual2515-0424-GenPop4K[ND]","17035","420","","","","","","0B8dKMUn8AulKYgWgUa8Hu","15311673","midwest","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0B8dKMUn8AulKYgWgUa8Hu&ps_hash=1ab9dadf174614ff03435c564063baa6e4c2c8fc","1ab9dadf174614ff03435c564063baa6e4c2c8fc",3,5,2,4,1,1,3,4,2,5,2,3,1,NA,NA,NA,NA,1,NA,2,7,1,5,2,8,6,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,5,6,2,4,3,7,1,1,2,NA,1,NA,1,NA,NA,NA,3,NA,2,1,NA,"Independent","Moderate",1.0982494527555
"13",2023-06-06 16:17:31,2023-06-06 16:52:57,0,"104.238.221.64",100,2126,1,2023-06-06 16:52:58,"R_2bNbB65U7xYGRwQ","","","","","39.7356","-75.5516","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",2,2,14,45,1,"",1,"",NA,"",NA,"",3,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,2,3,2,NA,1,2,3,1,3,2,4,3,2,1,1,4,3,2,1,3,4,3,2,1,4,3,2,3,5,5,2,3,1,3,5,NA,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,2,2,2,3,NA,4,NA,1,NA,1,2,"Qual2515-0424-GenPop4K[ND]","17035","2126","","","","","","3Z6M4mVdd4wkuc8oHiLD67","15311673","midwest","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3Z6M4mVdd4wkuc8oHiLD67&ps_hash=6ff1a5efc14bc5d008b857a3e53b03502ad274f3","6ff1a5efc14bc5d008b857a3e53b03502ad274f3",2,4,5,3,1,1,3,4,2,5,3,2,1,NA,2,NA,NA,1,NA,NA,6,1,7,3,8,5,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,6,3,5,4,2,1,1,2,NA,1,NA,1,2,NA,NA,3,NA,NA,NA,1,"Democrat","Moderate",1.30074001389017
"14",2023-06-06 16:43:54,2023-06-06 16:53:46,0,"71.208.83.249",100,591,1,2023-06-06 16:53:46,"R_264NJ0vrmE45cwz","","","","","26.5677","-81.596","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",1,4,10,52,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,4,2,1,4,7,3,4,1,4,4,1,2,3,4,4,1,2,3,4,4,1,2,3,4,4,2,1,4,6,6,1,1,1,1,1,NA,1,1,4,4,4,4,1,4,4,4,4,4,2,1,1,4,4,1,1,1,NA,2,NA,2,1,NA,1,3,"Qual2515-0424-GenPop4K[ND]","17035","591","","","","","","5RI6cu9b5cEEpaP0NMCLmo","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5RI6cu9b5cEEpaP0NMCLmo&ps_hash=f0ee6dcb8c2c88b26436bddebb94ea7e1f254d00","f0ee6dcb8c2c88b26436bddebb94ea7e1f254d00",2,5,3,4,1,1,2,3,4,5,3,2,1,2,NA,NA,NA,1,NA,NA,7,1,8,2,4,3,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,4,6,2,3,7,5,1,1,NA,2,NA,1,1,NA,NA,NA,3,2,NA,NA,1,"Independent","Moderate",1.0982494527555
"15",2023-06-06 16:46:29,2023-06-06 16:54:36,0,"172.58.178.227",100,486,1,2023-06-06 16:54:36,"R_3GDP8vZkXSxZRsk","","","","","32.7797","-96.8022","anonymous","EN",4,2,1,NA,NA,NA,NA,NA,"",2,2,45,53,1,"",2,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,7,3,1,2,1,2,4,1,4,4,1,2,3,4,1,1,2,3,4,4,1,2,3,4,4,2,4,4,6,6,1,1,1,1,6,NA,2,4,2,1,4,4,1,4,4,4,4,2,2,3,1,4,4,1,1,1,NA,2,NA,2,1,1,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","486","","","","","","2lcXPrIq2NsMIwWKTonpwU","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2lcXPrIq2NsMIwWKTonpwU&ps_hash=4c71ca8395bef2f280533db4e8167f6f7ab7548c","4c71ca8395bef2f280533db4e8167f6f7ab7548c",3,5,2,4,1,1,4,2,3,5,3,2,1,NA,2,NA,NA,1,NA,NA,8,1,6,3,4,7,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,4,5,3,2,6,1,1,NA,2,NA,1,1,NA,NA,2,3,NA,NA,1,NA,"Republican","Conservative",0.761339348690028
"16",2023-06-06 16:47:05,2023-06-06 16:55:40,0,"98.166.250.156",100,514,1,2023-06-06 16:55:41,"R_2rNrY5wntiHeabS","","","","","36.8282","-76.0237","anonymous","EN",7,2,NA,NA,1,NA,NA,NA,"",2,6,48,57,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,2,1,1,2,7,1,4,1,4,2,4,3,2,1,1,4,3,2,1,3,4,3,2,1,4,4,2,1,5,4,2,2,1,1,3,NA,3,2,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,1,4,NA,4,NA,1,4,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","514","","","","","","0TFqiDP5HBgaFaj3rSGd2Q","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0TFqiDP5HBgaFaj3rSGd2Q&ps_hash=e1e9acda1fb8f31ab34a696ceb6be259c3c2344e","e1e9acda1fb8f31ab34a696ceb6be259c3c2344e",2,5,4,3,1,1,2,3,4,5,3,2,1,NA,NA,2,NA,1,NA,NA,6,1,8,2,7,4,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,5,7,2,4,3,1,1,2,NA,1,NA,1,NA,2,NA,3,NA,NA,1,NA,"Democrat","Moderate",1.30074001389017
"17",2023-06-06 16:44:24,2023-06-06 16:56:43,0,"174.59.197.74",100,739,1,2023-06-06 16:56:43,"R_3qCnWWWFAGp5xG4","","","","","40.3368","-75.8744","anonymous","EN",2,2,1,NA,NA,NA,NA,NA,"",2,3,39,49,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,6,2,2,NA,7,2,3,2,3,1,1,2,3,4,1,1,2,3,4,2,1,2,3,4,4,4,3,1,3,3,2,3,2,3,4,NA,2,3,2,2,2,2,1,3,3,3,3,3,3,2,4,3,4,4,4,3,4,NA,5,NA,1,NA,3,1,"Qual2515-0424-GenPop4K[ND]","17035","739","","","","","","5EmY4kzk2bKWm6eyZHBIyh","15311673","northeast","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5EmY4kzk2bKWm6eyZHBIyh&ps_hash=c4982815e2e6956e6bd51bc656608d5b3be06057","c4982815e2e6956e6bd51bc656608d5b3be06057",3,2,4,5,1,1,2,3,4,5,2,3,1,NA,NA,NA,NA,1,2,NA,6,1,2,8,4,5,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,7,6,3,5,4,1,1,2,NA,1,NA,1,NA,NA,2,3,NA,NA,NA,1,"Republican","Liberal",1.06306867303763
"18",2023-06-06 16:47:55,2023-06-06 16:57:50,0,"66.68.13.110",100,594,1,2023-06-06 16:57:51,"R_2723G2NBodc0WUb","","","","","32.7797","-96.8022","anonymous","EN",10,2,1,NA,NA,NA,NA,NA,"",2,6,45,26,5,"",1,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,7,2,1,4,1,2,3,2,2,2,1,2,3,4,3,1,2,3,4,4,1,2,3,4,4,3,1,2,5,3,3,3,1,2,4,NA,2,2,2,1,4,3,2,2,4,4,3,4,2,1,1,4,3,2,2,2,NA,2,3,NA,1,1,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","594","","","","","","0S3bpE9An8JAYAHdo4tMWg","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0S3bpE9An8JAYAHdo4tMWg&ps_hash=099e31be32f7ca573d5ebed43c78628c812d9dd5","099e31be32f7ca573d5ebed43c78628c812d9dd5",3,2,4,5,1,1,3,2,4,5,3,2,1,NA,NA,NA,NA,1,NA,2,7,1,4,8,6,5,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,7,3,2,4,5,1,1,NA,2,1,NA,1,2,NA,NA,3,NA,NA,1,NA,"Republican","Conservative",0.761339348690028
"19",2023-06-06 16:57:24,2023-06-06 17:02:08,0,"107.77.200.22",100,283,1,2023-06-06 17:02:09,"R_3p9yWV76y6azsV0","","","","","32.7797","-96.8022","anonymous","EN",3,2,1,NA,NA,NA,NA,NA,"",1,1,19,12,11,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,4,3,2,NA,2,3,3,3,3,1,4,3,2,1,1,4,3,2,1,1,4,3,2,1,4,3,4,1,4,4,4,4,4,4,4,NA,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,NA,NA,3,1,NA,3,3,"Qual2515-0424-GenPop4K[ND]","17035","283","","","","","","2NOzBI1SfSFqpiAk67wRWb","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2NOzBI1SfSFqpiAk67wRWb&ps_hash=6313b4935be9e64f979e2bc7cdaa6486f6a5a2c4","6313b4935be9e64f979e2bc7cdaa6486f6a5a2c4",3,2,5,4,1,1,4,3,2,5,3,2,1,2,NA,NA,NA,1,NA,NA,8,1,7,3,5,6,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,4,3,5,2,6,1,1,2,NA,NA,1,1,NA,NA,NA,3,NA,2,NA,1,"Independent","Moderate",1.0982494527555
"20",2023-06-06 16:53:19,2023-06-06 17:05:53,0,"24.172.102.106",100,753,1,2023-06-06 17:05:54,"R_3NIGzXnKAaejFT4","","","","","32.166","-80.7574","anonymous","EN",10,2,NA,1,NA,NA,NA,NA,"",1,11,45,12,7,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,"",NA,"",NA,"",1,2,3,1,3,1,1,2,1,1,4,1,2,3,4,3,1,2,3,4,4,1,2,3,4,4,3,1,4,6,4,1,1,1,1,3,NA,2,1,2,2,1,2,1,4,3,4,3,4,2,1,3,3,4,2,2,2,NA,3,NA,4,1,3,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","753","","","","","","1WSnKWSc72biiRZomrmLcd","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1WSnKWSc72biiRZomrmLcd&ps_hash=0d3ef969a0e2cad7a3ef3dd85a3ccf8fb6955853","0d3ef969a0e2cad7a3ef3dd85a3ccf8fb6955853",2,4,3,5,1,1,3,2,4,5,3,2,1,NA,NA,NA,2,1,NA,NA,3,1,6,8,7,2,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,7,4,2,5,6,1,1,NA,2,NA,1,1,2,NA,NA,3,NA,NA,1,NA,"Democrat","Liberal",1.25845804478202
"21",2023-06-06 16:57:47,2023-06-06 17:08:18,0,"71.161.78.99",100,630,1,2023-06-06 17:08:18,"R_1lbG7pAQqN1BJl8","","","","","46.921","-122.5938","anonymous","EN",7,2,1,NA,NA,NA,NA,NA,"",1,9,49,51,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,6,2,1,3,1,2,3,2,2,3,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,3,1,4,5,6,2,2,1,2,5,NA,4,1,4,4,4,4,1,4,4,4,4,4,4,1,1,4,4,1,2,1,3,NA,3,NA,1,NA,3,4,"Qual2515-0424-GenPop4K[ND]","17035","630","","","","","","0cFmWQwJxAHIW91eemWLLo","15311673","west","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0cFmWQwJxAHIW91eemWLLo&ps_hash=c66fc2e12b353805b68ca8fca15f267dc4eb3d8c","c66fc2e12b353805b68ca8fca15f267dc4eb3d8c",2,3,4,5,1,1,3,4,2,5,2,3,1,NA,NA,2,NA,1,NA,NA,3,1,2,5,4,7,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,2,3,5,4,6,1,1,2,NA,1,NA,1,NA,NA,NA,3,2,NA,NA,1,"Republican","Conservative",0.761339348690028
"22",2023-06-06 16:51:39,2023-06-06 17:10:19,0,"73.74.61.212",100,1119,1,2023-06-06 17:10:19,"R_3JkLGQDAHDrMCie","","","","","41.2535","-87.8474","anonymous","EN",4,2,1,NA,NA,NA,NA,NA,"",2,5,14,59,1,"",11,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,6,4,2,NA,1,2,3,1,2,2,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,2,2,4,5,3,1,2,1,1,4,NA,2,2,3,3,3,3,1,3,3,3,4,4,3,1,1,4,4,1,1,1,4,NA,4,NA,1,4,NA,2,"Qual2515-0424-GenPop4K[ND]","17035","1119","","","","","","5copck9en6TW5P3rxBdujp","15311673","midwest","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5copck9en6TW5P3rxBdujp&ps_hash=9c7a1c7aea32fbacb444c97290e4209c86c490fd","9c7a1c7aea32fbacb444c97290e4209c86c490fd",4,2,5,3,1,1,2,3,4,5,3,2,1,NA,NA,NA,NA,1,2,NA,5,1,8,3,4,7,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,5,3,4,6,7,1,1,2,NA,1,NA,1,NA,NA,NA,3,NA,2,1,NA,"Republican","Conservative",0.761339348690028
"23",2023-06-06 16:53:39,2023-06-06 17:11:20,0,"74.130.139.217",100,1060,1,2023-06-06 17:11:21,"R_ZISTAqR8LorKZiN","","","","","38.455","-85.6608","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",2,7,15,51,1,"",5,"",NA,"",NA,"",NA,"",NA,"",6,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,7,4,2,NA,4,1,2,1,2,1,1,2,3,4,3,1,2,3,4,3,1,2,3,4,4,4,1,4,4,4,3,3,1,3,4,NA,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,3,3,2,1,1,NA,3,NA,3,1,NA,3,2,"Qual2515-0424-GenPop4K[ND]","17035","1060","","","","","","4rBetKucOunAbBxlFIOHFU","15311673","midwest","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4rBetKucOunAbBxlFIOHFU&ps_hash=6827cc5a1c31ffbeca4409895837368c2d5bbc13","6827cc5a1c31ffbeca4409895837368c2d5bbc13",5,3,2,4,1,1,4,3,2,5,2,3,1,NA,NA,NA,2,1,NA,NA,6,1,5,3,2,4,7,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,4,7,6,5,3,1,1,NA,2,NA,1,1,NA,NA,2,3,NA,NA,NA,1,"Republican","Conservative",0.761339348690028
"24",2023-06-06 16:51:48,2023-06-06 17:14:19,0,"71.50.105.133",100,1350,1,2023-06-06 17:14:20,"R_1QJJ0XhHoRdjzfT","","","","","35.1995","-77.2928","anonymous","EN",8,2,1,NA,NA,NA,NA,NA,"",2,5,34,34,1,"",16,"Quaker",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,5,6,1,2,7,2,4,2,2,1,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,3,3,4,5,4,2,3,1,3,6,NA,1,2,3,2,3,3,1,4,3,4,4,3,3,2,3,2,4,2,1,2,NA,3,3,NA,1,4,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","1350","","","","","","7gihe7xvAAuhy4povzGULL","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=7gihe7xvAAuhy4povzGULL&ps_hash=7f57b21c15f6c0b85b296722eb8b204b61598e04","7f57b21c15f6c0b85b296722eb8b204b61598e04",4,2,3,5,1,1,4,2,3,5,3,2,1,NA,NA,NA,NA,1,NA,2,5,1,2,8,7,4,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,7,6,5,4,2,1,1,NA,2,1,NA,1,NA,2,NA,3,NA,NA,1,NA,"Independent","Conservative",0.76096764613079
"25",2023-06-06 17:11:16,2023-06-06 17:17:12,0,"104.228.194.135",100,355,1,2023-06-06 17:17:13,"R_3J4QVyTDfNJaEeb","","","","","43.8423","-71.6608","anonymous","EN",5,2,1,NA,NA,NA,NA,NA,"",1,2,30,53,12,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,5,3,2,NA,7,3,4,2,3,2,1,2,3,4,2,1,2,3,4,3,1,2,3,4,4,3,1,1,4,4,3,2,2,2,5,NA,2,3,4,2,2,2,1,4,4,2,3,4,2,1,4,2,4,2,2,2,NA,3,NA,3,1,NA,4,1,"Qual2515-0424-GenPop4K[ND]","17035","355","","","","","","1CkUhWrYN4UrqgjxgJ4pCv","15311673","northeast","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1CkUhWrYN4UrqgjxgJ4pCv&ps_hash=9362933ca6761363fceb2ac450695f95a2a1fd9a","9362933ca6761363fceb2ac450695f95a2a1fd9a",5,4,2,3,1,1,2,4,3,5,3,2,1,NA,NA,NA,NA,1,NA,2,8,1,2,7,4,5,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,4,5,7,2,6,1,1,NA,2,NA,1,1,NA,NA,NA,3,NA,2,NA,1,"Independent","Moderate",1.0982494527555
"26",2023-06-06 17:11:18,2023-06-06 17:18:19,0,"174.203.64.155",100,420,1,2023-06-06 17:18:20,"R_3iKlzEsjmfde4cC","","","","","32.3012","-90.1834","anonymous","EN",4,2,1,NA,NA,NA,NA,NA,"",2,2,19,14,5,"",8,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,"Oak Grove church of Christ",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,5,3,1,2,1,1,3,1,3,3,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,2,2,2,4,4,2,2,1,5,3,NA,1,2,1,1,1,2,3,2,2,2,2,3,1,2,2,3,3,2,1,1,NA,2,NA,4,1,NA,2,3,"Qual2515-0424-GenPop4K[ND]","17035","420","","","","","","3OiulOPCvdz5UFoNqwDSoO","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3OiulOPCvdz5UFoNqwDSoO&ps_hash=ad473bc1a37189f8b3bec8c8d329f167d2a364b3","ad473bc1a37189f8b3bec8c8d329f167d2a364b3",5,3,2,4,1,1,4,2,3,5,2,3,1,2,NA,NA,NA,1,NA,NA,5,1,6,2,7,4,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,7,3,2,5,4,1,1,NA,2,NA,1,1,2,NA,NA,3,NA,NA,NA,1,"Independent","Moderate",1.0982494527555
